longitude,latitude
-87.649765,41.797885
-87.624133,41.787277
-87.604122,41.751479
-87.668638,41.85491
-87.676454,41.777931
-87.625484,41.685965
-87.694309,41.761302
-87.694309,41.761302
-87.694309,41.761302
-87.694309,41.761302
-87.700745,41.869767
-87.725842,41.881555
-87.553955,41.751786
-87.722665,41.898665
-87.561313,41.755532
-87.815747,41.946249
-87.661217,41.966178
-87.722286,41.857812
-87.666458,41.767132
-87.711565,41.863001
-87.623539,41.768999
-87.666488,41.777341
-87.623254,41.825008
-87.763278,41.891297
-87.764861,41.887111
-87.621151,41.688227
-87.832441,41.957816
-87.720878,41.889544
-87.606816,41.760198
-87.698788,41.779146
-87.765084,41.890559
-87.620339,41.668565
-87.759002,41.885652
-87.727481,41.878737
-87.712272,41.854465
-87.7064,41.854268
-87.658783,41.752337
-87.699409,41.8244
-87.719699,41.890018
-87.651791,41.706946
-87.601564,41.746621
-87.585946,41.744106
-87.693105,41.817106
-87.767619,41.953283
-87.76025,41.894783
-87.604401,41.731291
-87.624507,41.690644
-87.703698,41.747572
-87.713592,41.895595
-87.617677,41.792083
-87.632566,41.70169
-87.623873,41.794229
-87.591542,41.744965
-87.575464,41.668788
-87.700843,41.78899
-87.720567,41.83789
-87.607926,41.751127
-87.728985,41.883212
-87.683729,41.993181
-87.735544,41.904443
-87.633773,41.758197
-87.77757,41.939457
-87.655359,41.993904
-87.60274,41.745388
-87.734334,41.872337
-87.66839,41.688598
-87.763924,41.938498
-87.614468,41.656445
-87.615849,41.783384
-87.708379,41.838464
-87.643887,41.75016
-87.750859,41.885803
-87.576444,41.765987
-87.648707,41.738753
-87.648707,41.738753
-87.666716,41.741535
-87.727658,41.901943
-87.790013,41.786993
-87.574792,41.74473
-87.765003,41.888523
-87.721146,41.898429
-87.633283,41.799902
-87.713566,41.889966
-87.735234,41.839993
-87.708201,41.842758
-87.615591,41.784776
-87.660639,41.861652
-87.660986,42.004216
-87.544103,41.743766
-87.618126,41.756295
-87.627584,41.67808
-87.641681,41.898505
-87.695495,41.857573
-87.736195,41.895289
-87.697428,41.782808
-87.608797,41.754184
-87.671505,41.785773
-87.659765,41.789569
-87.638632,41.693387
-87.716146,41.975158
-87.631189,41.677819
-87.721783,41.866327
-87.652648,41.863565
-87.617292,41.829935
-87.606438,41.74559
-87.608073,41.815553
-87.605692,41.809651
-87.802317,41.923432
-87.760776,41.911498
-87.665124,42.006066
-87.684758,41.769951
-87.651662,41.724319
-87.701782,41.953845
-87.675343,41.793024
-87.623743,41.787006
-87.723492,41.931723
-87.736612,41.900566
-87.702592,41.811892
-87.551998,41.751811
-87.633824,41.800775
-87.729135,41.885538
-87.66603,41.797125
-87.56248,41.753213
-87.611632,41.743477
-87.663825,41.752059
-87.649365,41.687073
-87.649365,41.687073
-87.718545,41.973516
-87.733798,41.848012
-87.716812,41.90222
-87.694093,41.852027
-87.637445,41.75792
-87.636653,41.780704
-87.628924,41.75988
-87.733941,41.906954
-87.606862,41.772336
-87.665266,41.776752
-87.612399,41.814787
-87.67055,41.748552
-87.71478,41.864196
-87.764483,41.873921
-87.695361,41.879153
-87.712634,41.880787
-87.645501,41.787127
-87.711631,41.863002
-87.664961,41.756648
-87.552234,41.737476
-87.686108,41.76658
-87.711096,41.893567
-87.639235,41.781592
-87.731333,41.897906
-87.638589,41.789111
-87.636715,41.743448
-87.677523,41.857532
-87.55216,41.737476
-87.695358,41.853645
-87.708987,41.85968
-87.608801,41.816669
-87.667637,41.92169
-87.60807,41.830695
-87.71137,41.854262
-87.726187,41.94171
-87.760394,41.884405
-87.716557,41.898994
-87.722352,41.87902
-87.609742,41.751314
-87.651954,41.769511
-87.748016,41.895095
-87.676814,41.882341
-87.731808,41.90247
-87.692341,41.913488
-87.760612,41.902304
-87.66721,41.790466
-87.72991,41.851581
-87.581155,41.741421
-87.627176,41.850376
-87.650216,41.760588
-87.619968,41.817661
-87.663769,41.768788
-87.663769,41.768788
-87.60075,41.711821
-87.732965,41.922042
-87.673861,41.771983
-87.772673,41.897586
-87.723959,41.867203
-87.611182,41.803912
-87.68836,41.778174
-87.609036,41.804922
-87.645273,41.702362
-87.660835,41.735932
-87.653993,41.808638
-87.547862,41.749527
-87.664368,41.791223
-87.557855,41.749592
-87.689972,41.918536
-87.69464,41.908084
-87.594756,41.727038
-87.724694,41.894619
-87.750429,41.88343
-87.692687,41.992354
-87.710562,41.880809
-87.607429,41.72339
-87.591944,41.725999
-87.687599,41.960742
-87.704924,41.83561
-87.659466,41.86599
-87.733786,41.875963
-87.730424,41.880509
-87.675564,41.83808
-87.724562,41.86629
-87.749086,41.888547
-87.622079,41.785302
-87.651519,41.799479
-87.723017,41.846221
-87.711658,41.824203
-87.696696,41.814223
-87.726503,41.869898
-87.745608,41.893312
-87.718548,41.870934
-87.718548,41.870934
-87.695177,41.84748
-87.631947,41.692589
-87.717639,41.749744
-87.550337,41.751835
-87.731372,41.850697
-87.731372,41.850697
-87.717824,41.962782
-87.717824,41.962782
-87.730941,41.803079
-87.644998,41.746698
-87.658712,41.978054
-87.612817,41.809257
-87.559775,41.704401
-87.774131,41.87028
-87.754922,41.881554
-87.634614,41.680697
-87.619355,41.693691
-87.668391,41.927941
-87.723608,41.838845
-87.696309,41.876225
-87.645751,41.856622
-87.665971,41.748682
-87.651857,41.731513
-87.67512,41.77359
-87.6192,41.787653
-87.619407,41.765732
-87.7087,41.839371
-87.586351,41.761296
-87.554425,41.722614
-87.605924,41.773318
-87.667035,41.754281
-87.72003,41.892232
-87.581034,41.752375
-87.57365,41.765991
-87.57365,41.765991
-87.731683,41.84341
-87.583649,41.759443
-87.650273,41.762759
-87.559573,41.736544
-87.560886,41.73737
-87.648524,41.777691
-87.710202,41.879709
-87.64526,41.756516
-87.725202,41.901793
-87.672292,41.804126
-87.730357,41.916883
-87.619924,41.815953
-87.670839,41.85214
-87.75637,41.888822
-87.535428,41.717553
-87.613409,41.654907
-87.750782,41.812559
-87.622604,41.794222
-87.624346,41.699312
-87.638472,41.720187
-87.582591,41.765929
-87.579929,41.766312
-87.656369,41.78333
-87.709193,41.909056
-87.667663,41.766865
-87.56214,41.700775
-87.665028,41.770025
-87.584267,41.768731
-87.611586,41.711278
-87.611586,41.711278
-87.684315,41.764449
-87.644607,41.756204
-87.748298,41.878666
-87.703021,41.827995
-87.794806,41.942725
-87.638399,41.670459
-87.714128,41.858709
-87.719807,41.894772
-87.715746,41.89922
-87.533934,41.718149
-87.6853,41.790009
-87.696859,41.908066
-87.687332,41.908924
-87.647839,41.78345
-87.623313,41.771484
-87.665151,41.750439
-87.607317,41.729424
-87.729396,41.920679
-87.64294,41.900268
-87.740384,41.944293
-87.70802,41.784836
-87.60363,41.74442
-87.529393,41.701618
-87.718675,41.867271
-87.651138,41.716036
-87.745637,41.894213
-87.665994,41.749637
-87.66172,41.857979
-87.755522,41.888769
-87.718319,41.965592
-87.68553,41.798521
-87.715274,41.871649
-87.632651,41.685834
-87.661353,41.795788
-87.774134,41.909854
-87.672197,41.901741
-87.727486,41.85335
-87.691912,41.907556
-87.632231,41.787104
-87.6364,41.777333
-87.701719,41.921545
-87.640938,41.732675
-87.644933,41.857596
-87.60789,41.736713
-87.670564,41.784939
-87.660264,41.894902
-87.568781,41.713578
-87.706495,41.847578
-87.693865,41.793798
-87.589822,41.761947
-87.750181,41.892117
-87.750458,41.811495
-87.659758,41.864386
-87.7434,41.811179
-87.754121,41.891855
-87.71321,41.877354
-87.709752,41.874682
-87.56493,41.75461
-87.694233,41.780817
-87.656972,41.762173
-87.634034,41.683471
-87.611618,41.728438
-87.667515,41.807413
-87.612813,41.809235
-87.596129,41.780632
-87.596129,41.780632
-87.642729,41.788842
-87.610229,41.815251
-87.690205,41.801538
-87.658983,41.762363
-87.566377,41.751614
-87.787732,42.011895
-87.656786,41.723021
-87.697297,41.915761
-87.699818,41.785535
-87.728319,41.880583
-87.688796,41.910192
-87.651153,41.785226
-87.687613,41.785335
-87.77861,41.93099
-87.711392,41.855122
-87.753469,41.905792
-87.696341,41.877394
-87.628341,41.689907
-87.634651,41.758732
-87.632833,41.782621
-87.727226,41.85795
-87.704392,41.814959
-87.73053,41.875087
-87.601499,41.755211
-87.763312,41.900232
-87.586565,41.727652
-87.687353,41.909772
-87.650074,41.79435
-87.70322,41.863373
-87.74224,41.781312
-87.750563,41.889243
-87.709768,41.747751
-87.666022,41.790478
-87.725086,41.742742
-87.60183,41.80865
-87.680004,41.99164
-87.69504,41.79963
-87.601124,41.797863
-87.733508,41.863285
-87.696121,41.92206
-87.639423,41.68414
-87.627833,41.757129
-87.598567,41.725682
-87.731857,41.802486
-87.624485,41.804563
-87.609058,41.736479
-87.771201,41.891146
-87.636676,41.754189
-87.54651,41.74325
-87.717639,41.749744
-87.667823,41.784059
-87.604157,41.74936
-87.733499,41.901216
-87.733499,41.901216
-87.650833,41.885793
-87.61865,41.702117
-87.696849,41.776921
-87.601077,41.705566
-87.654675,41.968982
-87.662157,41.788688
-87.73237,41.876199
-87.561094,41.743195
-87.722072,41.807777
-87.620083,41.769902
-87.720307,41.867521
-87.654523,41.786231
-87.754564,41.909085
-87.702357,41.875802
-87.607253,41.776664
-87.702357,41.875802
-87.606689,41.723325
-87.69676,41.904018
-87.666444,41.731692
-87.632341,41.824444
-87.572629,41.76094
-87.679572,41.763011
-87.743684,41.874927
-87.754767,41.909404
-87.546537,41.744603
-87.746647,41.870134
-87.72048,41.852783
-87.76641,41.891801
-87.67464,41.794021
-87.746051,41.909517
-87.762182,41.873744
-87.672202,41.800316
-87.544129,41.744954
-87.737028,41.87795
-87.637495,41.786212
-87.707418,41.968835
-87.557505,41.758569
-87.70655,41.899848
-87.70655,41.899848
-87.707418,41.968835
-87.700413,41.794372
-87.614559,41.699885
-87.559903,41.744452
-87.622372,41.703277
-87.690433,41.764431
-87.759624,41.895008
-87.755196,41.887867
-87.649779,41.793758
-87.619503,41.832109
-87.713317,41.914954
-87.563694,41.753487
-87.596904,41.65441
-87.651519,41.799457
-87.66122,41.85943
-87.774441,41.906349
-87.682686,42.019355
-87.721076,41.872701
-87.73637,41.89782
-87.615108,41.751202
-87.647944,41.76637
-87.717565,41.900718
-87.584901,41.729587
-87.560909,41.699351
-87.600294,41.779619
-87.774233,41.899874
-87.710355,41.902904
-87.638466,41.739729
-87.628657,41.764234
-87.615103,41.751018
-87.709865,41.880816
-87.669039,41.802993
-87.658901,41.864246
-87.736006,41.87143
-87.66321,41.677613
-87.691968,41.847578
-87.735819,41.900578
-87.597427,41.724432
-87.650315,41.752912
-87.774126,41.905735
-87.720019,41.891837
-87.686246,41.779424
-87.601754,41.77765
-87.762194,41.902068
-87.605852,41.783513
-87.647096,41.769565
-87.633987,41.698633
-87.728225,41.869163
-87.617589,41.799978
-87.658146,41.728485
-87.602074,41.742055
-87.717094,41.833486
-87.728735,41.913195
-87.588144,41.776176
-87.753111,41.90761
-87.716512,41.856615
-87.630721,41.671079
-87.650335,41.693976
-87.707541,41.885268
-87.72183,41.970337
-87.670634,41.682192
-87.765387,41.890832
-87.544793,41.72843
-87.796752,41.937265
-87.763498,41.879377
-87.635321,41.702942
-87.690589,41.846401
-87.662204,41.790513
-87.765338,41.884339
-87.720792,41.898957
-87.755465,41.895146
-87.661362,41.864774
-87.687227,41.817578
-87.552958,41.737267
-87.552958,41.737267
-87.552958,41.737267
-87.662339,41.788486
-87.616668,41.763196
-87.682712,41.750367
-87.698119,41.778936
-87.7215,41.860585
-87.661403,41.855575
-87.688474,41.878324
-87.622972,41.756591
-87.756212,41.887134
-87.756212,41.887134
-87.68642,41.786204
-87.661668,41.780392
-87.653886,41.761814
-87.580858,41.707848
-87.602466,41.746257
-87.726278,41.972012
-87.726278,41.972012
-87.71761,41.892985
-87.663431,41.885286
-87.612231,41.746617
-87.622626,41.671919
-87.550544,41.747764
-87.661209,41.859079
-87.620102,41.770523
-87.620102,41.770523
-87.674659,41.765593
-87.650557,41.672335
-87.629294,41.861813
-87.629294,41.861813
-87.719124,41.871832
-87.712275,41.808894
-87.698461,41.780714
-87.683694,41.775505
-87.649976,41.730616
-87.624131,41.802066
-87.720316,41.784263
-87.598677,41.726619
-87.573777,41.771771
-87.651835,41.688186
-87.648479,41.885104
-87.694913,41.784671
-87.612255,41.747411
-87.636387,41.776803
-87.754857,41.891202
-87.621257,41.805292
-87.632616,41.713315
-87.651006,41.841603
-87.732307,41.878677
-87.643021,41.690416
-87.609063,41.765045
-87.720883,41.83869
-87.631022,41.72883
-87.649762,41.789828
-87.656065,41.765131
-87.643053,41.786948
-87.726354,41.915144
-87.669512,42.016118
-87.706878,41.951516
-87.585879,41.799477
-87.620637,41.701943
-87.644216,41.708122
-87.563167,41.708639
-87.617885,41.826802
-87.759661,41.885861
-87.639262,41.896632
-87.596699,41.778556
-87.717317,41.884045
-87.698379,41.788235
-87.698564,41.784408
-87.751831,41.896873
-87.61907,41.718073
-87.744344,41.932955
-87.577757,41.737137
-87.729018,41.912806
-87.68522,41.876212
-87.621296,41.676329
-87.728328,41.882775
-87.657146,41.751611
-87.705018,41.935806
-87.703831,41.798049
-87.694536,41.857315
-87.722851,41.877903
-87.641267,41.690806
-87.624618,41.820793
-87.582275,41.765076
-87.654542,41.871927
-87.711641,41.897222
-87.683001,41.849454
-87.541199,41.698934
-87.653569,41.784873
-87.612614,41.762194
-87.72015,41.896247
-87.583989,41.772464
-87.722869,41.899157
-87.563946,41.751121
-87.728535,41.86085
-87.563206,41.718843
-87.725316,41.874749
-87.771172,41.878119
-87.68851,41.878322
-87.695444,41.856102
-87.552377,41.735655
-87.597055,41.759902
-87.662027,41.779395
-87.662027,41.779395
-87.628056,41.766851
-87.559436,41.659068
-87.559436,41.659068
-87.625651,41.865517
-87.692634,41.932713
-87.711306,41.761632
-87.674784,41.779192
-87.65074,41.955916
-87.661385,41.805383
-87.619693,41.818246
-87.70402,41.933767
-87.660982,41.789609
-87.734117,41.919537
-87.723888,41.873534
-87.74459,41.809802
-87.665507,41.792083
-87.630889,41.766635
-87.733522,41.863793
-87.630889,41.766635
-87.564139,41.763142
-87.68388,41.871794
-87.61914,41.785498
-87.772123,41.894084
-87.712543,41.896549
-87.760615,41.890125
-87.669585,41.854204
-87.663747,41.93349
-87.635318,41.693397
-87.719611,41.873478
-87.657824,41.764886
-87.719607,41.847048
-87.612227,41.690027
-87.614033,41.751022
-87.664302,41.788717
-87.686073,41.801013
-87.571619,41.768571
-87.704647,41.784033
-87.676603,41.850238
-87.665013,41.863206
-87.710044,41.843844
-87.757838,41.895021
-87.698771,41.770883
-87.747021,41.870128
-87.622384,41.758385
-87.638557,41.771745
-87.709287,41.859814
-87.537853,41.707783
-87.537853,41.707783
-87.59599,41.765856
-87.701176,41.877484
-87.71655,41.898163
-87.749857,41.889418
-87.641261,41.690658
-87.710435,41.857282
-87.794699,41.931004
-87.563169,41.702656
-87.646327,41.684917
-87.719441,41.919594
-87.744982,41.813827
-87.573387,41.751038
-87.607373,41.809626
-87.693581,41.965924
-87.67212,41.751975
-87.694518,41.856865
-87.724672,41.893873
-87.703514,41.797122
-87.617533,41.733456
-87.763214,41.7761
-87.693351,41.815667
-87.733223,41.84984
-87.744226,41.875824
-87.571436,41.772507
-87.644961,41.745364
-87.713316,41.8721
-87.614066,41.782195
-87.719014,41.808038
-87.733622,41.90569
-87.721031,41.891628
-87.620187,41.794294
-87.635623,41.703163
-87.669013,41.808674
-87.695451,41.81362
-87.724164,41.776706
-87.778517,41.93282
-87.650032,41.753369
-87.695181,41.794211
-87.693351,41.815667
-87.76988,41.892762
-87.673211,41.79319
-87.743136,41.801545
-87.676006,41.852663
-87.661528,41.77555
-87.767997,41.895472
-87.598681,41.726902
-87.714899,41.872781
-87.579571,41.740552
-87.770262,41.894034
-87.666372,41.76411
-87.621855,41.766118
-87.68787,41.779091
-87.600776,41.657264
-87.663594,41.768663
-87.661693,41.750271
-87.651591,41.714812
-87.666173,41.812996
-87.64171,41.899194
-87.778794,41.911356
-87.674029,42.009915
-87.680579,41.765221
-87.552946,41.736477
-87.712351,41.90471
-87.657114,41.695923
-87.78028,41.912955
-87.615614,41.773566
-87.621791,41.711854
-87.621845,41.828004
-87.605851,41.783345
-87.654992,41.96998
-87.607202,41.774394
-87.56499,41.763115
-87.600482,41.751241
-87.589423,41.767954
-87.745657,41.88685
-87.688513,41.960506
-87.600299,41.779891
-87.576247,41.769619
-87.755227,41.895052
-87.766515,41.88446
-87.553913,41.748915
-87.631311,41.892533
-87.641865,41.794471
-87.657453,41.777856
-87.672135,41.797934
-87.734078,41.878876
-87.714476,41.931832
-87.67634,41.904243
-87.702398,41.778872
-87.664556,41.752307
-87.703416,41.890213
-87.703416,41.890213
-87.661776,41.75422
-87.720093,41.894504
-87.651417,41.748855
-87.596594,41.659724
-87.67435,41.890974
-87.605184,41.756101
-87.715403,41.860538
-87.615407,41.764484
-87.562545,41.76067
-87.619476,41.734692
-87.640579,41.77426
-87.68244,41.879805
-87.599109,41.807691
-87.722351,41.89529
-87.761746,41.881893
-87.761746,41.881893
-87.605929,41.657212
-87.724625,41.851932
-87.712854,41.897051
-87.767058,41.978477
-87.760308,41.902308
-87.729079,41.880573
-87.62914,41.774657
-87.707518,41.972529
-87.619671,41.806745
-87.725661,41.885536
-87.734288,41.927911
-87.734288,41.927911
-87.719585,41.846258
-87.627294,41.868074
-87.643726,41.791537
-87.641505,41.752582
-87.66635,41.80941
-87.578272,41.766334
-87.765337,41.889432
-87.759487,41.895046
-87.748915,41.888768
-87.646707,41.75415
-87.775715,41.90936
-87.645723,41.763269
-87.625491,41.682401
-87.564978,41.738935
-87.622876,41.773542
-87.723218,41.845561
-87.720606,41.880745
-87.728399,41.847575
-87.674642,41.800575
-87.67287,41.791399
-87.667461,41.896879
-87.640807,41.707053
-87.628318,41.703069
-87.742885,41.919821
-87.694279,41.877566
-87.731213,41.897017
-87.642584,41.740487
-87.648129,41.696948
-87.699281,41.855612
-87.623654,41.675998
-87.634502,41.818065
-87.719677,41.838912
-87.626303,41.683064
-87.663353,41.719259
-87.622473,41.789147
-87.610631,41.779163
-87.740308,41.873137
-87.694663,41.909072
-87.652876,41.86356
-87.666773,41.777074
-87.705343,41.859973
-87.703105,41.782751
-87.702525,41.786148
-87.722105,41.850604
-87.624996,41.773174
-87.629112,41.876699
-87.624996,41.773174
-87.624872,41.7564
-87.652613,41.759543
-87.688265,41.939569
-87.562573,41.758041
-87.682618,41.806504
-87.58472,41.758124
-87.74817,41.897543
-87.562773,41.753275
-87.562773,41.753275
-87.562773,41.753275
-87.767394,41.918935
-87.614601,41.698379
-87.554204,41.752699
-87.728015,41.842798
-87.667356,41.766427
-87.624911,41.708537
-87.695403,41.877553
-87.619486,41.830984
-87.620081,41.769735
-87.75917,41.796322
-87.735886,41.895296
-87.56138,41.742615
-87.553012,41.750048
-87.664371,41.779609
-87.689393,41.904913
-87.663073,41.777181
-87.688623,41.777116
-87.624963,41.677792
-87.558325,41.753163
-87.718371,41.766774
-87.67539,41.80497
-87.606889,41.72669
-87.56296,41.764273
-87.639726,41.90054
-87.673538,42.012544
-87.61459,41.733207
-87.673312,41.684546
-87.70247,41.876928
-87.558893,41.738562
-87.697998,41.761863
-87.704378,41.920575
-87.705117,41.961317
-87.762947,41.912009
-87.627017,41.841826
-87.649229,41.71336
-87.750021,41.876611
-87.729283,41.844547
-87.706537,41.749566
-87.745283,41.811823
-87.573936,41.720341
-87.718557,41.931351
-87.663362,42.012309
-87.665915,41.803601
-87.641781,41.78697
-87.61672,41.798343
-87.62091,41.779943
-87.698871,41.823502
-87.576753,41.735591
-87.728008,41.906144
-87.76685,41.780336
-87.628323,41.764937
-87.60114,41.728454
-87.590493,41.768631
-87.59712,41.762227
-87.563976,41.752866
-87.617208,41.798335
-87.616848,41.673436
-87.560964,41.726207
-87.672611,41.853025
-87.64309,41.755438
-87.612122,41.778281
-87.60642,41.657431
-87.657045,41.964979
-87.653422,41.97653
-87.614003,41.809108
-87.637955,41.785372
-87.652298,41.747361
-87.652924,41.726272
-87.759728,41.889904
-87.68927,41.777394
-87.604148,41.72582
-87.735492,41.83908
-87.567418,41.739541
-87.628471,41.771154
-87.551532,41.735238
-87.608204,41.685361
-87.680859,41.776718
-87.658851,41.862369
-87.576311,41.771947
-87.665057,41.771125
-87.688123,41.779084
-87.730968,41.869847
-87.711232,41.904506
-87.711232,41.904506
-87.662628,41.89892
-87.621088,41.807601
-87.666211,41.803709
-87.559087,41.750775
-87.614485,41.681506
-87.552648,41.746503
-87.738669,41.90258
-87.731843,41.838784
-87.731843,41.838784
-87.731843,41.838784
-87.70491,41.778831
-87.651002,41.744469
-87.671205,41.893168
-87.682201,42.017829
-87.642787,41.787171
-87.624579,41.756401
-87.611272,41.756387
-87.611272,41.756387
-87.611272,41.756387
-87.611272,41.756387
-87.611272,41.756387
-87.713811,41.895374
-87.586339,41.760758
-87.632131,41.756211
-87.725044,41.912327
-87.727927,41.870386
-87.697654,41.853831
-87.687259,41.786617
-87.722668,41.886381
-87.552579,41.741678
-87.564985,41.757393
-87.564985,41.757393
-87.640389,41.685211
-87.755466,41.870934
-87.620933,41.694686
-87.756665,41.942523
-87.710344,41.85412
-87.700835,41.788762
-87.629002,41.789626
-87.726453,41.873325
-87.560117,41.739462
-87.649068,41.89598
-87.614259,41.686387
-87.656411,41.765674
-87.72991,41.911755
-87.662549,41.806701
-87.601729,41.752715
-87.668075,41.782383
-87.668075,41.782383
-87.668075,41.782383
-87.753839,41.931952
-87.65226,41.693037
-87.628361,41.707208
-87.636801,41.759204
-87.635653,41.744707
-87.730146,41.874193
-87.702385,41.848283
-87.731386,41.910588
-87.646733,41.671854
-87.634573,41.711477
-87.670043,41.995427
-87.633592,41.676682
-87.742727,41.873616
-87.602302,41.774903
-87.624168,41.792099
-87.751789,41.895045
-87.652158,41.777279
-87.718212,41.786118
-87.648812,41.788881
-87.62955,41.690801
-87.766764,41.909473
-87.662774,41.994759
-87.686006,41.870706
-87.621066,41.763877
-87.622526,41.678354
-87.603703,41.807163
-87.630662,41.775294
-87.717458,41.856348
-87.773159,41.879797
-87.630239,41.790218
-87.650409,41.756546
-87.685214,41.877452
-87.592955,41.764292
-87.767715,41.895816
-87.707559,41.809993
-87.677144,41.803816
-87.716704,41.753699
-87.574174,41.72624
-87.686099,41.817402
-87.637958,41.773588
-87.621219,41.803752
-87.66351,41.747477
-87.792161,41.999515
-87.724197,41.869932
-87.721157,41.879927
-87.669837,41.814499
-87.603419,41.745922
-87.716166,41.901042
-87.644661,41.755982
-87.550791,41.728364
-87.690803,41.912668
-87.644723,41.771757
-87.713361,41.841968
-87.713361,41.841968
-87.67089,41.75148
-87.67089,41.75148
-87.553605,41.728633
-87.658182,41.993769
-87.62292,41.806806
-87.638676,41.909046
-87.710528,41.885446
-87.753181,41.902319
-87.7218,41.900773
-87.704817,41.831573
-87.661234,41.998071
-87.694802,41.857509
-87.615703,41.77737
-87.623631,41.782919
-87.715911,41.870725
-87.748158,41.888773
-87.646218,41.829176
-87.690588,41.849121
-87.633016,41.659594
-87.717755,41.956662
-87.720483,41.86255
-87.727332,41.858725
-87.727006,41.902549
-87.708191,41.961295
-87.595321,41.750338
-87.724452,41.93402
-87.718084,41.925073
-87.658747,41.808594
-87.760647,41.899291
-87.616579,41.792881
-87.702582,41.846473
-87.62012,41.823158
-87.724941,41.807361
-87.679535,41.77241
-87.748214,41.869426
-87.718084,41.925073
-87.718084,41.925073
-87.692532,41.786628
-87.733514,41.877992
-87.625615,41.690426
-87.61235,41.694383
-87.752953,41.885337
-87.752077,41.943428
-87.679535,41.77241
-87.616293,41.801737
-87.701459,41.842779
-87.569025,41.769989
-87.68894,41.878659
-87.647194,41.738719
-87.672749,41.775626
-87.741857,41.893117
-87.760647,41.899291
-87.657667,41.767193
-87.689833,41.880107
-87.650293,41.752221
-87.656813,41.806997
-87.703467,41.819115
-87.690682,41.847024
-87.635771,41.790718
-87.7356,41.879904
-87.710322,41.85342
-87.656644,41.686282
-87.622832,41.772941
-87.699117,41.899325
-87.619625,41.687485
-87.613045,41.767858
-87.638964,41.820683
-87.679481,41.992002
-87.568535,41.752243
-87.621107,41.754544
-87.738062,41.875
-87.68062,42.006517
-87.663264,41.76867
-87.579054,41.765938
-87.623408,41.698003
-87.687955,41.779088
-87.730095,41.901048
-87.663653,41.753167
-87.614456,41.769244
-87.565917,41.711435
-87.601281,41.783445
-87.668916,41.778014
-87.675736,41.883268
-87.574561,41.748096
-87.661115,41.855747
-87.604947,41.804199
-87.618782,41.783094
-87.620094,41.759315
-87.58562,41.728626
-87.58562,41.728626
-87.664734,41.794112
-87.735389,41.874209
-87.731833,41.838372
-87.738906,41.782607
-87.651572,41.754715
-87.691262,41.86278
-87.728051,41.921465
-87.623518,41.768242
-87.648058,41.841723
-87.620788,41.681891
-87.77438,41.92462
-87.675694,41.806077
-87.600291,41.744459
-87.64268,41.78691
-87.760555,41.91116
-87.628301,41.844263
-87.707832,41.851587
-87.74616,41.89489
-87.645427,41.763161
-87.712614,41.778719
-87.681375,42.00356
-87.67125,41.810511
-87.707236,41.841213
-87.665511,41.752038
-87.611325,41.693331
-87.645209,41.793832
-87.726739,41.877182
-87.58458,41.752547
-87.751588,41.889611
-87.653567,41.768813
-87.654789,41.739124
-87.672388,41.761889
-87.749491,41.896913
-87.678955,41.930526
-87.674374,41.791322
-87.627176,41.850406
-87.563729,41.710018
-87.65566,41.715802
-87.667826,41.805041
-87.678421,41.79651
-87.678421,41.79651
-87.683195,41.768243
-87.576623,41.68704
-87.604531,41.730517
-87.554152,41.74612
-87.72101,41.798427
-87.676743,41.788792
-87.707501,41.840347
-87.625218,41.722579
-87.634127,41.796562
-87.615222,41.784003
-87.674227,41.750876
-87.756026,41.906636
-87.724873,41.807962
-87.599562,41.763121
-87.712316,41.837755
-87.724008,41.862848
-87.758059,41.880222
-87.676846,41.80348
-87.629091,41.68697
-87.663658,41.842822
-87.761501,41.909317
-87.665664,41.998451
-87.615222,41.814958
-87.749306,41.928888
-87.668782,41.900492
-87.665164,41.729377
-87.604459,41.6574
-87.691675,41.765215
-87.691675,41.765215
-87.608277,41.782098
-87.645617,41.684927
-87.687955,41.779088
-87.690584,42.008755
-87.562326,41.714328
-87.706344,41.810763
-87.694353,41.877564
-87.652541,41.964971
-87.617816,41.672978
-87.591881,41.759145
-87.708292,41.878689
-87.761455,41.896817
-87.617334,41.789927
-87.660118,41.721745
-87.623257,41.825058
-87.65254,41.965029
-87.658717,41.966081
-87.589159,41.734953
-87.625887,41.712393
-87.625887,41.712393
-87.624149,41.791418
-87.60541,41.753534
-87.60541,41.753534
-87.688883,41.797659
-87.625604,41.785195
-87.622754,41.809176
-87.643017,41.96228
-87.706828,41.858955
-87.627246,41.675199
-87.727588,41.91559
-87.690727,41.908888
-87.622034,41.710717
-87.64451,41.763232
-87.58053,41.741911
-87.736477,41.917088
-87.687801,41.791873
-87.618863,41.683841
-87.698452,41.910095
-87.56135,41.740798
-87.704543,41.883833
-87.670494,41.828312
-87.624256,41.769064
-87.603743,41.727653
-87.790435,41.980948
-87.640133,41.693377
-87.604098,41.705333
-87.656167,41.950986
-87.647097,41.88556
-87.75729,41.873479
-87.69137,41.847234
-87.73091,41.887833
-87.723234,41.790439
-87.638664,41.906403
-87.603018,41.659262
-87.648491,41.704239
-87.644131,41.748614
-87.575279,41.768084
-87.71778,41.857266
-87.595969,41.726997
-87.69002,41.764695
-87.606175,41.735827
-87.642863,41.764344
-87.720386,41.9625
-87.687961,41.763482
-87.616795,41.674215
-87.618309,41.700458
-87.75753,41.879454
-87.54754,41.657445
-87.554805,41.759119
-87.686685,41.761649
-87.765224,41.894237
-87.667084,41.857886
-87.556638,41.749329
-87.703009,41.866171
